transaction_date,area,property_type,bedrooms,size_sqft,off_plan,price_aed,annual_rent_aed
2024-04-10,Jumeirah Village Circle,Apartment,3,1547.0,False,2274000.0,179600.0
2024-04-11,Arabian Ranches,Apartment,3,1611.0,True,2111000.0,138300.0
2024-04-11,Palm Jumeirah,Apartment,3,1658.0,False,4906000.0,251300.0
2024-04-12,Palm Jumeirah,Apartment,0,446.0,True,1636000.0,91600.0
2024-04-12,Palm Jumeirah,Apartment,0,581.0,True,1982000.0,102000.0
2024-04-12,Downtown Dubai,Apartment,2,1230.0,True,3341000.0,188200.0
2024-04-12,Dubai Hills Estate,Apartment,0,352.0,False,899000.0,58200.0
2024-04-12,Arabian Ranches,Apartment,1,883.0,False,1627000.0,80700.0
2024-04-12,Dubai Marina,Apartment,1,1010.0,True,1908000.0,120100.0
2024-04-13,Arabian Ranches,Villa,6,4850.0,False,6631000.0,360500.0
2024-04-13,Dubai South,Apartment,3,1643.0,True,1670000.0,139200.0
2024-04-14,Downtown Dubai,Apartment,3,1376.0,True,3697000.0,187500.0
2024-04-15,Jumeirah Village Circle,Apartment,3,1629.0,False,1783000.0,153200.0
2024-04-15,Downtown Dubai,Apartment,1,772.0,False,2080000.0,134000.0
2024-04-15,Jumeirah Village Circle,Apartment,0,527.0,True,518000.0,34500.0
2024-04-16,Dubai Marina,Apartment,3,1656.0,False,2999000.0,215000.0
2024-04-17,Palm Jumeirah,Apartment,0,372.0,True,1279000.0,66300.0
2024-04-17,International City,Apartment,0,362.0,False,208000.0,19300.0
2024-04-17,Palm Jumeirah,Apartment,2,1097.0,True,3567000.0,178400.0
2024-04-17,Downtown Dubai,Apartment,0,452.0,True,1382000.0,85400.0
2024-04-17,Dubai South,Villa,5,4080.0,True,3596000.0,283200.0
2024-04-18,Palm Jumeirah,Apartment,1,853.0,False,3294000.0,165100.0
2024-04-18,Dubai Marina,Apartment,2,1066.0,False,2565000.0,163600.0
2024-04-18,Business Bay,Apartment,2,1385.0,True,2111000.0,144400.0
2024-04-18,Palm Jumeirah,Townhouse,4,2468.0,True,10671000.0,543100.0
2024-04-18,Jumeirah Village Circle,Apartment,1,798.0,False,998000.0,67300.0
2024-04-19,Jumeirah Village Circle,Apartment,3,1597.0,False,1696000.0,126800.0
2024-04-19,International City,Apartment,1,721.0,False,343000.0,29800.0
2024-04-19,Downtown Dubai,Apartment,1,1008.0,False,2472000.0,145700.0
2024-04-19,Dubai Marina,Apartment,3,1629.0,True,3657000.0,259000.0
2024-04-19,Arabian Ranches,Apartment,1,854.0,True,1016000.0,52900.0
2024-04-19,International City,Apartment,3,1344.0,True,600000.0,47800.0
2024-04-20,Dubai Hills Estate,Apartment,0,413.0,True,825000.0,53800.0
2024-04-21,Dubai South,Villa,4,3603.0,False,3858000.0,338300.0
2024-04-21,Jumeirah Lake Towers,Apartment,2,1066.0,False,1318000.0,95800.0
2024-04-21,Dubai Marina,Apartment,3,1684.0,False,3739000.0,276800.0
2024-04-21,Dubai South,Villa,6,4069.0,True,3642000.0,342100.0
2024-04-21,Dubai Hills Estate,Villa,6,4691.0,True,10434000.0,531400.0
2024-04-22,Jumeirah Lake Towers,Apartment,2,1288.0,False,1378000.0,107500.0
2024-04-22,Dubai Hills Estate,Apartment,3,1488.0,True,2856000.0,137400.0
2024-04-23,Jumeirah Village Circle,Apartment,2,1302.0,True,1709000.0,128700.0
2024-04-23,Business Bay,Apartment,1,886.0,True,1540000.0,94600.0
2024-04-24,Palm Jumeirah,Apartment,3,1608.0,False,5183000.0,270300.0
2024-04-24,Arabian Ranches,Apartment,2,1474.0,False,2173000.0,97000.0
2024-04-24,Dubai South,Apartment,0,395.0,True,306000.0,22700.0
2024-04-24,International City,Apartment,0,481.0,False,245000.0,20800.0
2024-04-24,Arabian Ranches,Apartment,1,1036.0,True,1227000.0,61600.0
2024-04-24,Palm Jumeirah,Apartment,1,837.0,True,3051000.0,142200.0
2024-04-24,Jumeirah Village Circle,Apartment,3,1362.0,False,1876000.0,161200.0
2024-04-25,Jumeirah Village Circle,Apartment,1,769.0,False,1048000.0,79300.0
2024-04-26,Dubai Marina,Apartment,2,1363.0,True,2783000.0,169000.0
2024-04-26,Palm Jumeirah,Villa,4,3038.0,True,9077000.0,425600.0
2024-04-27,Palm Jumeirah,Townhouse,3,2526.0,False,10598000.0,605300.0
2024-04-27,Dubai South,Apartment,0,386.0,True,348000.0,25700.0
2024-04-27,Jumeirah Lake Towers,Apartment,0,324.0,True,388000.0,28700.0
2024-04-27,Jumeirah Lake Towers,Apartment,0,378.0,True,678000.0,50600.0
2024-04-28,Business Bay,Apartment,3,1902.0,True,4775000.0,325400.0
2024-04-28,Palm Jumeirah,Apartment,3,1809.0,False,6256000.0,274500.0
2024-04-28,Arabian Ranches,Apartment,3,1318.0,False,2471000.0,146400.0
2024-05-01,Dubai Hills Estate,Apartment,0,474.0,False,1054000.0,55500.0
2024-05-01,Dubai Hills Estate,Villa,4,3083.0,False,5792000.0,349700.0
2024-05-01,Jumeirah Village Circle,Apartment,0,478.0,True,538000.0,43100.0
2024-05-01,Jumeirah Lake Towers,Apartment,3,1588.0,False,2206000.0,144500.0
2024-05-01,Jumeirah Lake Towers,Apartment,3,1586.0,True,1644000.0,140200.0
2024-05-01,Business Bay,Apartment,0,514.0,False,1167000.0,83700.0
2024-05-01,Jumeirah Lake Towers,Apartment,0,451.0,False,565000.0,47000.0
2024-05-02,Dubai Marina,Apartment,0,337.0,False,683000.0,43900.0
2024-05-02,Dubai South,Apartment,0,353.0,False,393000.0,25200.0
2024-05-02,International City,Apartment,0,444.0,True,230000.0,19300.0
2024-05-03,Jumeirah Lake Towers,Apartment,3,1297.0,True,1560000.0,115000.0
2024-05-03,Jumeirah Village Circle,Apartment,2,1152.0,True,1175000.0,103700.0
2024-05-04,Jumeirah Lake Towers,Apartment,2,1361.0,True,1873000.0,145800.0
2024-05-04,Palm Jumeirah,Apartment,3,1124.0,False,4620000.0,206800.0
2024-05-05,Palm Jumeirah,Villa,4,3585.0,True,11763000.0,533000.0
2024-05-05,Business Bay,Apartment,2,1276.0,True,2578000.0,233800.0
2024-05-05,Palm Jumeirah,Apartment,0,500.0,False,1922000.0,93100.0
2024-05-05,Dubai South,Apartment,3,1922.0,False,2028000.0,146500.0
2024-05-05,Palm Jumeirah,Apartment,3,2039.0,False,6786000.0,319500.0
2024-05-06,International City,Apartment,3,1557.0,True,983000.0,108500.0
2024-05-06,Arabian Ranches,Villa,5,4231.0,False,7005000.0,404800.0
2024-05-06,International City,Apartment,3,1818.0,False,1078000.0,103500.0
2024-05-07,Dubai South,Villa,5,3963.0,False,3597000.0,292900.0
2024-05-07,Dubai Hills Estate,Villa,5,4433.0,True,8678000.0,479200.0
2024-05-07,Jumeirah Lake Towers,Apartment,3,1896.0,True,2398000.0,168000.0
2024-05-07,Dubai Hills Estate,Apartment,3,1485.0,False,2840000.0,169600.0
2024-05-07,Palm Jumeirah,Apartment,3,2037.0,True,6149000.0,293300.0
2024-05-08,Dubai Hills Estate,Apartment,2,1390.0,True,2481000.0,129300.0
2024-05-08,Jumeirah Village Circle,Apartment,0,318.0,False,383000.0,28200.0
2024-05-08,Jumeirah Lake Towers,Apartment,3,1537.0,True,2019000.0,141600.0
2024-05-08,Jumeirah Lake Towers,Apartment,1,938.0,True,1127000.0,69200.0
2024-05-09,Jumeirah Lake Towers,Apartment,0,396.0,True,437000.0,33100.0
2024-05-09,Jumeirah Lake Towers,Apartment,0,495.0,True,677000.0,50100.0
2024-05-10,International City,Apartment,2,1391.0,True,661000.0,60500.0
2024-05-10,Dubai Marina,Apartment,2,1495.0,False,3224000.0,195400.0
2024-05-10,Dubai South,Apartment,3,1831.0,False,1762000.0,135000.0
2024-05-11,Dubai Hills Estate,Apartment,3,1568.0,True,3445000.0,211000.0
2024-05-11,Jumeirah Lake Towers,Apartment,0,521.0,True,699000.0,57400.0
2024-05-11,Dubai South,Apartment,0,422.0,True,372000.0,25300.0
2024-05-12,Business Bay,Apartment,2,1353.0,False,3694000.0,222400.0
2024-05-12,Dubai Marina,Apartment,3,1851.0,True,4286000.0,249400.0
2024-05-12,Downtown Dubai,Apartment,3,1407.0,True,4689000.0,227900.0
2024-05-12,Palm Jumeirah,Apartment,3,1640.0,False,5971000.0,279300.0
2024-05-13,Jumeirah Lake Towers,Apartment,0,375.0,True,517000.0,36800.0
2024-05-13,International City,Apartment,1,841.0,True,374000.0,30600.0
2024-05-13,Dubai South,Apartment,3,2032.0,True,1871000.0,126000.0
2024-05-13,Dubai Hills Estate,Apartment,1,935.0,False,1638000.0,111200.0
2024-05-14,Palm Jumeirah,Apartment,1,814.0,False,3568000.0,219300.0
2024-05-14,Dubai Hills Estate,Villa,5,3896.0,False,9551000.0,571200.0
2024-05-14,Arabian Ranches,Apartment,2,1452.0,False,2198000.0,120300.0
2024-05-14,Dubai Hills Estate,Villa,3,2741.0,True,5368000.0,344800.0
2024-05-15,Jumeirah Lake Towers,Apartment,2,1290.0,False,1698000.0,108200.0
2024-05-16,Business Bay,Apartment,2,1048.0,False,2304000.0,148900.0
2024-05-16,Jumeirah Village Circle,Apartment,3,1479.0,True,1689000.0,151900.0
2024-05-16,Downtown Dubai,Apartment,0,485.0,True,1596000.0,95000.0
2024-05-16,Business Bay,Apartment,2,1079.0,False,2508000.0,162400.0
2024-05-17,Jumeirah Lake Towers,Apartment,0,400.0,False,565000.0,47700.0
2024-05-18,Business Bay,Apartment,2,904.0,True,2135000.0,121800.0
2024-05-18,Jumeirah Lake Towers,Apartment,0,528.0,False,721000.0,60100.0
2024-05-18,Business Bay,Apartment,3,1596.0,True,2787000.0,191300.0
2024-05-18,Jumeirah Lake Towers,Apartment,2,1424.0,False,2245000.0,201200.0
2024-05-19,Dubai Hills Estate,Apartment,0,390.0,False,821000.0,57400.0
2024-05-19,International City,Apartment,2,1343.0,True,727000.0,73900.0
2024-05-19,Dubai Hills Estate,Apartment,1,786.0,True,1601000.0,102100.0
2024-05-19,Dubai Marina,Apartment,0,591.0,False,978000.0,63400.0
2024-05-19,Downtown Dubai,Apartment,1,872.0,True,1834000.0,94900.0
2024-05-19,Downtown Dubai,Apartment,3,1649.0,True,3921000.0,240300.0
2024-05-20,Arabian Ranches,Apartment,0,529.0,False,879000.0,42700.0
2024-05-20,Business Bay,Apartment,3,1481.0,True,4157000.0,269800.0
2024-05-20,Downtown Dubai,Apartment,3,1547.0,False,4245000.0,226500.0
2024-05-20,Arabian Ranches,Apartment,0,394.0,True,511000.0,27300.0
2024-05-21,Jumeirah Village Circle,Townhouse,3,2715.0,False,2849000.0,205400.0
2024-05-21,Business Bay,Apartment,3,1916.0,False,5217000.0,338600.0
2024-05-22,Dubai Hills Estate,Apartment,1,730.0,False,1427000.0,88300.0
2024-05-22,Dubai Hills Estate,Apartment,3,1470.0,False,2805000.0,140600.0
2024-05-22,Jumeirah Lake Towers,Apartment,1,739.0,True,948000.0,63100.0
2024-05-22,Dubai South,Apartment,2,952.0,False,862000.0,55800.0
2024-05-22,Business Bay,Apartment,2,1216.0,False,2266000.0,145800.0
2024-05-23,Business Bay,Apartment,3,1853.0,False,4621000.0,246600.0
2024-05-23,Jumeirah Village Circle,Apartment,2,1496.0,True,1685000.0,139300.0
2024-05-23,International City,Apartment,0,511.0,True,249000.0,18700.0
2024-05-24,Business Bay,Apartment,1,781.0,False,1321000.0,89300.0
2024-05-25,International City,Apartment,0,441.0,False,322000.0,28600.0
2024-05-25,Arabian Ranches,Apartment,2,1427.0,False,2006000.0,108900.0
2024-05-26,International City,Townhouse,4,2797.0,False,1246000.0,118200.0
2024-05-26,Dubai South,Villa,5,3859.0,True,4104000.0,300200.0
2024-05-27,Arabian Ranches,Apartment,1,769.0,True,1194000.0,67300.0
2024-05-28,International City,Apartment,0,428.0,True,200000.0,18000.0
2024-05-28,Downtown Dubai,Apartment,2,1366.0,True,3458000.0,192900.0
2024-05-28,Dubai South,Villa,3,2967.0,False,2877000.0,215800.0
2024-06-02,Dubai Marina,Apartment,3,1523.0,True,2923000.0,176000.0
2024-06-02,Downtown Dubai,Townhouse,3,2687.0,True,7822000.0,399500.0
2024-06-02,International City,Townhouse,4,3267.0,False,2038000.0,208500.0
2024-06-02,Palm Jumeirah,Apartment,3,1774.0,True,6249000.0,289100.0
2024-06-02,Palm Jumeirah,Apartment,1,1031.0,True,3669000.0,190300.0
2024-06-03,Business Bay,Apartment,2,1437.0,False,3154000.0,210000.0
2024-06-03,Business Bay,Apartment,2,1277.0,True,2871000.0,174900.0
2024-06-03,Jumeirah Village Circle,Apartment,2,1288.0,False,1187000.0,80300.0
2024-06-03,Jumeirah Lake Towers,Apartment,3,1875.0,True,2230000.0,173100.0
2024-06-03,Jumeirah Village Circle,Apartment,0,417.0,False,538000.0,35400.0
2024-06-05,Jumeirah Village Circle,Apartment,1,956.0,False,1012000.0,61200.0
2024-06-05,Arabian Ranches,Apartment,1,1023.0,True,1409000.0,66900.0
2024-06-05,Downtown Dubai,Apartment,0,632.0,False,1888000.0,90200.0
2024-06-05,Dubai South,Apartment,2,1434.0,True,1208000.0,83400.0
2024-06-05,Palm Jumeirah,Apartment,3,1325.0,False,4598000.0,254000.0
2024-06-06,Dubai Marina,Apartment,1,731.0,False,1807000.0,106400.0
2024-06-06,Jumeirah Lake Towers,Apartment,1,849.0,True,998000.0,75900.0
2024-06-06,Dubai South,Apartment,0,459.0,True,514000.0,51800.0
2024-06-06,Dubai South,Apartment,2,1178.0,False,1250000.0,86400.0
2024-06-06,International City,Apartment,3,1654.0,False,821000.0,78300.0
2024-06-06,Dubai Hills Estate,Apartment,0,492.0,False,1233000.0,77200.0
2024-06-06,Dubai Marina,Apartment,3,1573.0,True,3247000.0,213600.0
2024-06-06,Palm Jumeirah,Apartment,2,1374.0,False,4273000.0,192200.0
2024-06-07,Jumeirah Village Circle,Apartment,1,705.0,True,792000.0,60400.0
2024-06-07,Dubai Marina,Apartment,3,1929.0,False,4256000.0,299100.0
2024-06-07,Business Bay,Apartment,1,869.0,True,1538000.0,92800.0
2024-06-07,Dubai Marina,Apartment,1,879.0,True,1830000.0,120000.0
2024-06-09,Arabian Ranches,Apartment,3,1865.0,True,2830000.0,145200.0
2024-06-09,Palm Jumeirah,Apartment,2,1316.0,True,4308000.0,252800.0
2024-06-09,Dubai Marina,Apartment,3,1722.0,False,3849000.0,249600.0
2024-06-09,Business Bay,Apartment,2,1478.0,True,2568000.0,167100.0
2024-06-09,International City,Apartment,0,521.0,False,253000.0,20600.0
2024-06-09,International City,Apartment,0,488.0,False,273000.0,22600.0
2024-06-10,Arabian Ranches,Apartment,1,919.0,False,1322000.0,70300.0
2024-06-10,Arabian Ranches,Apartment,2,1116.0,False,1348000.0,74500.0
2024-06-10,Business Bay,Apartment,3,1784.0,False,3506000.0,252400.0
2024-06-10,Dubai Marina,Apartment,0,480.0,True,965000.0,60500.0
2024-06-11,International City,Apartment,1,769.0,True,428000.0,38800.0
2024-06-11,Business Bay,Apartment,0,521.0,False,949000.0,49900.0
2024-06-12,Arabian Ranches,Villa,3,3197.0,False,3535000.0,189500.0
2024-06-12,Arabian Ranches,Apartment,2,1462.0,True,2159000.0,122400.0
2024-06-12,Arabian Ranches,Townhouse,6,3641.0,True,4463000.0,219000.0
2024-06-13,Dubai South,Apartment,0,415.0,False,383000.0,29800.0
2024-06-14,Dubai Marina,Townhouse,3,2436.0,False,5509000.0,368500.0
2024-06-14,Dubai South,Villa,5,3517.0,False,3051000.0,213600.0
2024-06-14,Palm Jumeirah,Apartment,0,425.0,False,1774000.0,80400.0
2024-06-14,Dubai South,Apartment,3,1770.0,False,1461000.0,111900.0
2024-06-14,Dubai Marina,Apartment,1,982.0,True,2136000.0,115900.0
2024-06-14,Arabian Ranches,Apartment,3,1514.0,False,1973000.0,118400.0
2024-06-14,Downtown Dubai,Apartment,3,1627.0,False,4821000.0,256600.0
2024-06-14,Dubai South,Apartment,1,775.0,True,723000.0,51400.0
2024-06-15,Dubai South,Townhouse,3,2480.0,True,2772000.0,219900.0
2024-06-16,Jumeirah Village Circle,Apartment,1,806.0,False,918000.0,69700.0
2024-06-16,Jumeirah Village Circle,Apartment,2,1425.0,True,1333000.0,107000.0
2024-06-17,Jumeirah Lake Towers,Apartment,2,1373.0,True,1853000.0,134100.0
2024-06-17,Jumeirah Lake Towers,Apartment,2,1165.0,True,1766000.0,103200.0
2024-06-18,Arabian Ranches,Apartment,1,933.0,False,1424000.0,78500.0
2024-06-18,Palm Jumeirah,Apartment,1,831.0,False,3037000.0,151600.0
2024-06-18,Downtown Dubai,Apartment,0,457.0,False,1236000.0,62000.0
2024-06-18,Dubai Hills Estate,Apartment,0,516.0,True,1041000.0,49600.0
2024-06-18,International City,Apartment,2,1412.0,False,683000.0,64900.0
2024-06-18,Dubai Hills Estate,Apartment,3,1701.0,False,3055000.0,139900.0
2024-06-19,Business Bay,Apartment,3,1904.0,False,4745000.0,316500.0
2024-06-19,Arabian Ranches,Apartment,0,371.0,False,545000.0,27800.0
2024-06-19,Palm Jumeirah,Apartment,2,1342.0,True,5567000.0,258300.0
2024-06-20,Jumeirah Lake Towers,Apartment,3,1778.0,True,2427000.0,171500.0
2024-06-20,Jumeirah Lake Towers,Apartment,2,1335.0,True,1742000.0,123500.0
2024-06-20,Jumeirah Lake Towers,Apartment,0,387.0,False,526000.0,36800.0
2024-06-20,Business Bay,Apartment,3,1770.0,False,4264000.0,315600.0
2024-06-21,Downtown Dubai,Apartment,2,1153.0,False,3327000.0,177400.0
2024-06-21,Dubai Marina,Apartment,3,1524.0,False,3659000.0,249700.0
2024-06-23,International City,Apartment,2,1571.0,False,872000.0,85100.0
2024-06-23,Jumeirah Lake Towers,Apartment,0,585.0,False,883000.0,58200.0
2024-06-24,International City,Apartment,0,429.0,True,180000.0,15000.0
2024-06-24,Downtown Dubai,Apartment,1,1001.0,False,3069000.0,162000.0
2024-06-24,Business Bay,Apartment,3,1611.0,True,3375000.0,216100.0
2024-06-24,Dubai Hills Estate,Apartment,2,1432.0,True,2773000.0,177200.0
2024-06-24,Dubai Hills Estate,Apartment,3,1912.0,True,3471000.0,169400.0
2024-06-24,Jumeirah Lake Towers,Apartment,2,1196.0,True,1459000.0,114300.0
2024-06-24,Jumeirah Lake Towers,Apartment,2,1556.0,True,1823000.0,166800.0
2024-06-25,Business Bay,Apartment,3,1769.0,False,3482000.0,222700.0
2024-06-25,Dubai Marina,Apartment,1,824.0,True,1568000.0,112400.0
2024-06-25,Business Bay,Apartment,3,1691.0,True,2969000.0,159500.0
2024-06-25,Jumeirah Lake Towers,Apartment,0,362.0,False,510000.0,36100.0
2024-06-25,Dubai Hills Estate,Apartment,0,559.0,True,1179000.0,81700.0
2024-06-25,International City,Apartment,2,1457.0,True,759000.0,64200.0
2024-06-26,Business Bay,Apartment,2,1533.0,True,3135000.0,185800.0
2024-06-26,International City,Apartment,2,1180.0,False,524000.0,46000.0
2024-06-26,Dubai Marina,Apartment,1,774.0,False,1547000.0,88900.0
2024-06-27,Dubai Marina,Apartment,2,1362.0,True,2623000.0,148800.0
2024-06-27,Dubai Marina,Apartment,1,910.0,False,1507000.0,93100.0
2024-06-27,Dubai Marina,Apartment,3,1617.0,False,3946000.0,254100.0
2024-06-27,Dubai Hills Estate,Apartment,0,387.0,True,699000.0,40400.0
2024-06-28,Arabian Ranches,Apartment,2,1389.0,True,2091000.0,117300.0
2024-06-28,Jumeirah Village Circle,Apartment,2,1080.0,True,981000.0,84300.0
2024-07-01,Business Bay,Apartment,1,886.0,False,1975000.0,134600.0
2024-07-01,Dubai Marina,Apartment,2,1352.0,False,2588000.0,157900.0
2024-07-01,Downtown Dubai,Apartment,3,1712.0,False,5543000.0,315500.0
2024-07-01,Dubai South,Apartment,2,910.0,True,966000.0,70800.0
2024-07-01,Dubai Marina,Apartment,2,1428.0,False,2928000.0,154000.0
2024-07-01,Dubai Marina,Apartment,3,1570.0,True,2983000.0,230000.0
2024-07-01,Business Bay,Apartment,2,1342.0,False,2801000.0,195600.0
2024-07-01,Dubai Marina,Apartment,0,436.0,False,879000.0,62200.0
2024-07-02,Jumeirah Village Circle,Apartment,1,649.0,True,683000.0,49900.0
2024-07-02,Arabian Ranches,Apartment,0,421.0,False,624000.0,34000.0
2024-07-02,Palm Jumeirah,Apartment,1,738.0,True,2981000.0,147000.0
2024-07-02,Jumeirah Village Circle,Apartment,0,427.0,False,523000.0,48700.0
2024-07-03,Arabian Ranches,Apartment,3,1649.0,False,3105000.0,147400.0
2024-07-03,Dubai South,Apartment,3,1896.0,False,1836000.0,127900.0
2024-07-03,Business Bay,Apartment,1,961.0,False,1854000.0,161000.0
2024-07-04,International City,Apartment,3,1567.0,False,818000.0,80200.0
2024-07-04,Business Bay,Apartment,1,851.0,False,1723000.0,96600.0
2024-07-04,Dubai Hills Estate,Apartment,1,802.0,False,1708000.0,97500.0
2024-07-04,Arabian Ranches,Apartment,0,393.0,True,676000.0,31000.0
2024-07-04,Jumeirah Lake Towers,Apartment,2,1013.0,False,1565000.0,110900.0
2024-07-04,Jumeirah Village Circle,Apartment,3,1409.0,True,1564000.0,126100.0
2024-07-04,Jumeirah Lake Towers,Apartment,2,1334.0,False,1859000.0,165300.0
2024-07-05,Dubai South,Villa,3,2900.0,False,2562000.0,216900.0
2024-07-05,Dubai Marina,Apartment,0,421.0,True,841000.0,50200.0
2024-07-06,Dubai Hills Estate,Villa,3,3215.0,False,6247000.0,323500.0
2024-07-06,Downtown Dubai,Apartment,0,439.0,False,1563000.0,77900.0
2024-07-06,International City,Apartment,2,1292.0,False,667000.0,64300.0
2024-07-06,Business Bay,Apartment,0,535.0,True,1038000.0,69400.0
2024-07-07,Dubai Hills Estate,Apartment,2,1410.0,False,2530000.0,136000.0
2024-07-07,Business Bay,Apartment,3,1810.0,False,3973000.0,236700.0
2024-07-07,International City,Apartment,0,424.0,True,232000.0,23700.0
2024-07-07,Downtown Dubai,Apartment,3,1895.0,True,5339000.0,291400.0
2024-07-07,International City,Apartment,1,773.0,True,414000.0,36900.0
2024-07-08,Arabian Ranches,Apartment,3,2077.0,False,3221000.0,149100.0
2024-07-08,Palm Jumeirah,Apartment,3,1641.0,True,5813000.0,282900.0
2024-07-08,Business Bay,Apartment,2,1271.0,False,2896000.0,203000.0
2024-07-09,Arabian Ranches,Villa,5,3732.0,False,5977000.0,342700.0
2024-07-09,Arabian Ranches,Apartment,2,991.0,True,1443000.0,77700.0
2024-07-09,Dubai Hills Estate,Apartment,0,378.0,False,832000.0,50200.0
2024-07-09,Jumeirah Village Circle,Apartment,3,1664.0,False,1625000.0,116900.0
2024-07-09,Arabian Ranches,Apartment,0,443.0,True,684000.0,35300.0
2024-07-10,Downtown Dubai,Apartment,1,801.0,True,2148000.0,125800.0
2024-07-10,Arabian Ranches,Apartment,0,453.0,True,687000.0,36200.0
2024-07-10,Jumeirah Village Circle,Apartment,1,801.0,True,867000.0,69400.0
2024-07-10,Arabian Ranches,Townhouse,4,3009.0,False,3461000.0,208800.0
2024-07-10,Arabian Ranches,Apartment,2,1383.0,True,2127000.0,116800.0
2024-07-10,Dubai Marina,Apartment,0,432.0,True,1118000.0,67400.0
2024-07-11,Jumeirah Village Circle,Apartment,0,460.0,True,472000.0,37400.0
2024-07-11,International City,Apartment,0,461.0,False,268000.0,26000.0
2024-07-11,Downtown Dubai,Apartment,0,454.0,True,1224000.0,67800.0
2024-07-11,Downtown Dubai,Apartment,0,431.0,True,1139000.0,59600.0
2024-07-13,Palm Jumeirah,Apartment,2,1451.0,False,5353000.0,341200.0
2024-07-13,Dubai South,Villa,6,4262.0,False,3686000.0,266300.0
2024-07-14,Business Bay,Apartment,2,1492.0,True,2728000.0,208600.0
2024-07-14,International City,Apartment,0,461.0,False,277000.0,25100.0
2024-07-14,Jumeirah Village Circle,Apartment,1,1007.0,False,1228000.0,110000.0
2024-07-14,Dubai Marina,Apartment,3,1772.0,True,3694000.0,242000.0
2024-07-15,Business Bay,Apartment,2,1111.0,False,2383000.0,166200.0
2024-07-16,Dubai Marina,Apartment,3,1698.0,False,4143000.0,248600.0
2024-07-16,Jumeirah Village Circle,Apartment,2,1501.0,True,1818000.0,125800.0
2024-07-16,Jumeirah Lake Towers,Apartment,2,1263.0,True,1796000.0,115000.0
2024-07-16,Dubai Hills Estate,Apartment,1,947.0,True,1673000.0,91600.0
2024-07-17,Jumeirah Lake Towers,Apartment,1,812.0,True,1190000.0,86300.0
2024-07-17,International City,Apartment,2,1307.0,False,653000.0,49700.0
2024-07-18,Arabian Ranches,Apartment,0,618.0,False,1051000.0,64900.0
2024-07-18,Jumeirah Lake Towers,Apartment,1,803.0,True,939000.0,72500.0
2024-07-18,Dubai South,Apartment,3,1569.0,False,1585000.0,140200.0
2024-07-18,Dubai South,Apartment,2,1440.0,True,901000.0,69900.0
2024-07-18,Arabian Ranches,Apartment,2,998.0,False,1514000.0,90400.0
2024-07-19,Jumeirah Lake Towers,Apartment,2,1210.0,False,1686000.0,99900.0
2024-07-19,Dubai Marina,Apartment,1,810.0,False,1823000.0,124700.0
2024-07-19,Business Bay,Apartment,3,1912.0,True,2869000.0,161900.0
2024-07-19,Jumeirah Village Circle,Apartment,0,432.0,True,513000.0,45000.0
2024-07-19,Arabian Ranches,Apartment,3,1664.0,True,2653000.0,143300.0
2024-07-20,Downtown Dubai,Apartment,2,1443.0,True,4383000.0,219100.0
2024-07-20,Jumeirah Lake Towers,Apartment,2,1300.0,True,1725000.0,128600.0
2024-07-20,Dubai Hills Estate,Townhouse,6,3589.0,True,6368000.0,374700.0
2024-07-20,Jumeirah Lake Towers,Apartment,1,799.0,False,962000.0,73000.0
2024-07-21,Business Bay,Apartment,1,1014.0,False,2032000.0,124400.0
2024-07-21,Palm Jumeirah,Villa,6,4294.0,False,17805000.0,815600.0
2024-07-22,Palm Jumeirah,Apartment,2,1026.0,True,3298000.0,163400.0
2024-07-22,Palm Jumeirah,Townhouse,4,3136.0,True,9794000.0,575500.0
2024-07-22,Jumeirah Village Circle,Apartment,3,1793.0,True,1985000.0,141600.0
2024-07-22,Jumeirah Village Circle,Apartment,3,1573.0,True,1316000.0,119200.0
2024-07-22,Arabian Ranches,Apartment,0,493.0,True,765000.0,39200.0
2024-07-23,Palm Jumeirah,Apartment,3,2064.0,True,6590000.0,391800.0
2024-07-24,Dubai Hills Estate,Apartment,1,750.0,False,1381000.0,91300.0
2024-07-24,Downtown Dubai,Apartment,1,858.0,True,2128000.0,104300.0
2024-07-24,Arabian Ranches,Apartment,1,987.0,True,1006000.0,56700.0
2024-07-25,Dubai Marina,Apartment,2,1190.0,False,2542000.0,180300.0
2024-07-25,Palm Jumeirah,Villa,3,3073.0,True,12165000.0,607100.0
2024-07-26,Downtown Dubai,Apartment,3,1529.0,True,4017000.0,197400.0
2024-07-26,Palm Jumeirah,Apartment,0,316.0,True,1005000.0,52100.0
2024-07-26,International City,Apartment,3,1702.0,True,886000.0,92900.0
2024-07-26,Jumeirah Village Circle,Apartment,0,435.0,False,534000.0,37500.0
2024-07-27,Dubai South,Apartment,3,1884.0,False,1969000.0,142800.0
2024-07-27,Dubai Marina,Apartment,0,576.0,False,1688000.0,106900.0
2024-07-27,Downtown Dubai,Apartment,1,891.0,False,2893000.0,166400.0
2024-07-27,Arabian Ranches,Apartment,1,681.0,True,1211000.0,57400.0
2024-07-27,Dubai Hills Estate,Villa,6,4339.0,True,7887000.0,556200.0
2024-07-28,Dubai South,Villa,5,4088.0,False,4088000.0,304400.0
2024-07-28,Arabian Ranches,Villa,4,3712.0,True,4897000.0,279800.0
2024-07-28,Palm Jumeirah,Apartment,1,914.0,True,2672000.0,139400.0
2024-08-01,Downtown Dubai,Apartment,3,1896.0,True,5300000.0,243900.0
